obs_id,src_id,num_obs,sepn,name,src_n,ra,dec,livetime,significance,likelihood,photflux_aper_s,photflux_aper_lolim_s,photflux_aper_hilim_s,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,streak_src_flag,likelihood_b,likelihood_h,likelihood_m,likelihood_s,likelihood_u,gti_elapse,photflux_aper_b,photflux_aper_lolim_b,photflux_aper_hilim_b,flux_aper_h,flux_aper_lolim_h,flux_aper_hilim_h,photflux_aper_u,photflux_aper_lolim_u,photflux_aper_hilim_u,src_rate_aper_hilim_h,flux_significance_b,flux_significance_h,flux_significance_m,flux_significance_s,flux_significance_u,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_u,flux_aper_lolim_u,flux_aper_hilim_u,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,photflux_aper_h,photflux_aper_lolim_h,photflux_aper_hilim_h,photflux_aper_m,photflux_aper_lolim_m,photflux_aper_hilim_m,hard_hm,hard_hm_lolim,hard_hm_hilim,hard_hs,hard_hs_lolim,hard_hs_hilim,hard_ms,hard_ms_lolim,hard_ms_hilim,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_index_h,var_prob_h,ks_prob_h,kp_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_index_m,var_prob_m,ks_prob_m,kp_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_index_s,var_prob_s,ks_prob_s,kp_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,var_index_u,var_prob_u,ks_prob_u,kp_prob_u,var_sigma_u,var_mean_u,var_min_u,var_max_u,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,var_inter_index_h,var_inter_prob_h,var_inter_sigma_h,var_inter_index_m,var_inter_prob_m,var_inter_sigma_m,var_inter_index_s,var_inter_prob_s,var_inter_sigma_s,var_inter_index_u,var_inter_prob_u,var_inter_sigma_u
PL_6_obs_4,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,7415.3,65.51,39513.42,9.114e-05,8.324e-05,9.904e-05,1.514e-13,1.383e-13,1.645e-13,False,569.72,52.39,,293.14,,7510.4,0.0002708,0.0002542,0.0002874,1.264e-13,7.047e-14,1.822e-13,7.828e-05,5.8399999999999997e-05,9.816e-05,0.010133,16.32,5.12,10.93,11.54,3.94,4.306e-13,3.867e-13,4.744e-13,0.0,0.0,1.401e-14,1.589e-13,1.443e-13,1.735e-13,3.305e-05,2.659e-05,3.951e-05,6.496e-05,5.901e-05,7.09e-05,-0.3186,-0.4166,-0.2255,-0.4635,-0.5465,-0.3816,-0.1686,-0.228,-0.1093,3.488e-13,3.197e-13,3.807e-13,3.363,3.069,3.699,,45.49,38.36,53.53,,0.000387,0.0003113,0.0004883,,1.7380000000000002,3.002e-13,2.628e-13,3.255e-13,0.4113,0.3766,0.4466,,3.1660000000000004,,8.273,,0.001191,0.0008384999999999999,0.001778,,1.901,3.173e-13,2.576e-13,3.4899999999999993e-13,1.171,0.9764,1.403,,26.2,21.41,31.57,,0.0004027,0.0003153,0.0005327000000000001,,1.717,,,,0.0,0.39299999999999996,0.87,0.862,0.0031780000000000003,0.07933,0.07615,0.08251,0.0,0.185,0.39799999999999996,0.33,0.0002802,0.014,0.01372,0.014280000000000001,,,,,,,,,6.0,0.9109999999999999,0.985,0.9570000000000001,0.0068579999999999995,0.03526,0.0284,0.04212,,,,,,,,,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_6_obs_5,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,7560.6,65.51,39513.42,8.792e-05,8.165e-05,9.42e-05,1.359e-13,1.261e-13,1.456e-13,False,1653.92,127.98,787.19,792.61,16.04,7657.6,0.0002829,0.00026910000000000004,0.0002967,1.552e-13,1.273e-13,1.815e-13,3.058e-05,2e-05,4.058e-05,0.011403,20.5,7.28,13.86,14.01,2.97,4.49e-13,4.243e-13,4.738e-13,1.704e-14,8.738e-15,2.534e-14,1.632e-13,1.514e-13,1.75e-13,3.379e-05,2.901e-05,3.829e-05,7.025e-05,6.518e-05,7.532e-05,-0.3498,-0.4179,-0.2829,-0.4447,-0.5066,-0.3841,-0.1124,-0.1618,-0.0631,4.322e-13,4.07e-13,4.582e-13,3.097,2.9,3.31,,35.74,30.66,41.2,,0.0003569,0.0003042,0.0004209,,0.911,3.784e-13,3.573e-13,4.014e-13,0.4197,0.4027,0.4369,,5.422e-07,,1.405,,0.001267,0.0012109999999999998,0.001478,,1.02,3.939e-13,3.172e-13,4.284e-13,1.395,1.218,1.599,,18.68,15.18,22.46,,0.00035800000000000003,0.00030230000000000003,0.0004306,,0.836,,,,0.0,0.051,0.502,0.5,4.179e-05,0.08011,0.08007,0.08015,0.0,0.08800000000000001,0.165,0.522,3.437e-05,0.01091,0.01086,0.01095,0.0,0.107,0.40299999999999997,0.705,0.0002048,0.0337,0.0335,0.03391,0.0,0.155,0.753,0.6629999999999999,0.00044530000000000004,0.0355,0.03505,0.03594,2.0,0.6679999999999999,0.371,0.7390000000000001,0.0009333999999999999,0.00359,0.0028829999999999997,0.007705,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_6_obs_6,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,7418.5,65.51,39513.42,8.979e-05,8.153e-05,9.804e-05,1.359e-13,1.232e-13,1.486e-13,False,1159.88,46.69,666.53,502.27,10.12,7513.6,0.00029089999999999997,0.00027430000000000005,0.0003075,1.431e-13,1.12e-13,1.741e-13,6.621e-05,3.553e-05,9.689e-05,0.0076649,17.52,5.51,12.97,10.88,2.16,4.508e-13,4.218e-13,4.798e-13,6.307e-15,0.0,1.2880000000000001e-14,1.745e-13,1.61e-13,1.88e-13,2.582e-05,2.114e-05,3.051e-05,7.562e-05,6.979e-05,8.145e-05,-0.4897,-0.5628,-0.4166,-0.5534,-0.6215,-0.4853,-0.0874,-0.1443,-0.0281,3.933e-13,3.641e-13,4.225e-13,3.867,3.595,4.168,,56.39,48.08,65.74,,0.000663,0.0005297,0.0008432,,1.185,3.772e-13,3.473e-13,4.025e-13,0.3926,0.3671,0.4182,,3.774,,9.57,,0.001819,0.001303,0.002559,,0.875,3.748e-13,3.393e-13,4.049e-13,0.9377,0.8235,1.069,,31.2,25.42,37.68,,0.000704,0.0005479,0.0009237,,0.97,,,,0.0,0.08,0.536,0.251,0.0002011,0.060570000000000006,0.06037000000000001,0.060770000000000005,0.0,0.258,0.92,0.7290000000000001,0.000439,0.007852,0.007228,0.008287000000000001,0.0,0.069,0.431,0.601,0.0001008,0.030010000000000002,0.02984,0.03011,0.0,0.09300000000000001,0.266,0.637,5.141e-05,0.02271,0.02266,0.02276,,,,,,,,,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_6_obs_7,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,7633.3,65.51,39513.42,8.416e-05,7.631e-05,9.201e-05,1.487e-13,1.346e-13,1.628e-13,False,1555.07,154.7,796.67,516.73,,7731.2,0.00024670000000000003,0.00023199999999999997,0.0002605,1.581e-13,1.315e-13,1.847e-13,2.911e-05,0.0,5.822e-05,0.008481299999999999,17.28,6.26,12.54,10.72,1.0,4.578e-13,4.295e-13,4.845e-13,,,,1.546e-13,1.423e-13,1.67e-13,2.459e-05,2.067e-05,2.852e-05,6.702e-05,6.167e-05,7.236e-05,-0.4622,-0.5303,-0.3929,-0.5484,-0.6115,-0.4841,-0.1149,-0.173,-0.0543,3.9e-13,3.614e-13,4.159e-13,3.607,3.334,3.916,,50.41,40.89,61.24,,0.0005304999999999999,0.0004137,0.000692,,0.909,3.679e-13,3.482e-13,3.896e-13,0.4068,0.3865,0.4248,,7.84e-06,,3.987,,0.001419,0.0013460000000000002,0.001806,,0.898,3.741e-13,3.3e-13,4.029e-13,1.105,0.9497,1.287,,24.61,18.03,32.1,,0.0004934000000000001,0.0003796,0.0006602,,0.852,,,,0.0,0.084,0.5920000000000001,0.595,0.00020030000000000002,0.05412,0.05392,0.05432000000000001,0.0,0.159,0.13699999999999998,0.21600000000000003,0.00046639999999999995,0.007428,0.007036,0.0101,0.0,0.081,0.42,0.499,2.122e-05,0.02732,0.0273,0.027339999999999996,0.0,0.198,0.708,0.508,0.0004146,0.01937,0.01895,0.019780000000000002,,,,,,,,,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_6_obs_8,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,15218.9,65.51,39513.42,9.071e-05,8.659e-05,9.457e-05,1.421e-13,1.358e-13,1.484e-13,False,7992.3,911.16,3550.93,3828.73,172.56,16780.4,0.00026680000000000003,0.00025860000000000005,0.000275,1.22e-13,1.11e-13,1.33e-13,3.265e-05,2.655e-05,3.842e-05,0.011535,32.4,10.79,21.32,22.72,5.5,4.282e-13,4.145e-13,4.411e-13,1.755e-14,1.416e-14,2.094e-14,1.608e-13,1.533e-13,1.684e-13,2.625e-05,2.382e-05,2.868e-05,6.882e-05,6.559e-05,7.205e-05,-0.4485,-0.4891,-0.4079,-0.5522,-0.5878,-0.5178,-0.1374,-0.168,-0.1068,3.682e-13,3.563e-13,3.799e-13,3.816,3.696,3.943,,48.38,44.96,51.99,,0.000525,0.0004745,0.0005822000000000001,,1.52,3.722e-13,3.607e-13,3.834e-13,0.4044,0.3953,0.4111,,3.2560000000000007e-06,,1.129,,0.001436,0.001347,0.0015810000000000002,,0.89,3.733e-13,3.596e-13,3.848e-13,1.019,0.9590000000000001,1.082,,23.96,21.63,26.43,,0.0005242000000000001,0.0004693000000000001,0.0005882000000000001,,1.047,,,,0.0,0.062,0.8859999999999999,0.6409999999999999,0.0002266,0.08481,0.08452,0.08504,1.0,0.5770000000000001,0.898,0.7140000000000001,0.002547,0.009304999999999999,0.0072840000000000005,0.02145,0.0,0.127,0.557,0.149,0.0002738,0.0366,0.03633,0.03687,0.0,0.048,0.204,0.201,2.741e-07,0.03902,0.03902,0.03902,0.0,0.42,0.5660000000000001,0.818,0.000315,0.002376,0.002159,0.0038020000000000003,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_6_obs_11,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,15272.6,65.51,39513.42,8.391e-05,8.005e-05,8.778e-05,1.344e-13,1.284e-13,1.405e-13,False,7872.44,1107.92,3505.97,4590.59,145.69,16839.6,,,,,,,2.449e-05,1.932e-05,2.967e-05,,,,21.36,21.72,4.73,,,,3.0639999999999996e-14,2.435e-14,3.652e-14,1.61e-13,1.535e-13,1.686e-13,,,,6.602e-05,6.293e-05,6.911e-05,,,,,,,,,,3.766e-13,3.643e-13,3.881e-13,3.698,3.587,3.817,,49.12,45.83,52.57,,0.0005147,0.0004677,0.0005676,,1.571,3.834e-13,3.711e-13,3.955e-13,0.43,0.4267,0.4402,,1.842e-06,,0.7951,,0.001147,0.001115,0.001252,,0.993,3.871e-13,3.739e-13,3.987e-13,1.138,1.072,1.207,,24.25,22.06,26.56,,0.0004671,0.000423,0.0005177000000000001,,1.027,,,,0.0,0.04,0.44299999999999995,0.251,5.724e-05,0.081,0.08095,0.08106000000000001,0.0,0.365,0.7659999999999999,0.757,0.000536,0.01027,0.009738,0.01081,0.0,0.039,0.541,0.536,4.331e-05,0.03486,0.03481,0.034910000000000004,0.0,0.062,0.242,0.618,6.648e-05,0.03587,0.0358,0.03594,0.0,0.29100000000000004,0.36200000000000004,0.204,0.00014240000000000002,0.001841,0.0017620000000000001,0.002623,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_6_obs_13,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,19803.6,65.51,39513.42,0.000104,9.837e-05,0.0001097,1.737e-13,1.641e-13,1.833e-13,False,,,783.24,,,20057.6,0.0002698,0.0002597,0.0002799,9.407000000000001e-14,6.172999999999999e-14,1.249e-13,0.000118,8.892e-05,0.0001472,0.008490799999999998,26.74,7.62,18.54,18.43,4.05,4.384e-13,4.129e-13,4.639e-13,0.0,0.0,2.908e-14,1.778e-13,1.682e-13,1.874e-13,2.804e-05,2.425e-05,3.161e-05,7.361e-05,6.964e-05,7.758e-05,-0.446,-0.5041,-0.3916,-0.5746,-0.6215,-0.5278,-0.1711,-0.208,-0.1355,3.785e-13,3.614e-13,3.945e-13,3.773,3.583,3.977,,50.1,45.28,55.26,,0.0005468,0.0004756,0.0006327,,0.957,3.408e-13,3.202e-13,3.555e-13,0.3675,0.3492,0.3865,,4.258,1.036,7.73,,0.002158,0.001689,0.002792,,1.067,3.604e-13,3.391e-13,3.763e-13,0.9432,0.8551,1.041,,27.08,23.77,30.61,,0.0006054999999999999,0.0005101,0.0007275000000000001,,0.91,,,,,,,,,,,,,,,,,,,,0.0,0.07200000000000001,0.899,0.929,8.118e-05,0.030780000000000002,0.0307,0.030860000000000002,,,,,,,,,,,,,,,,,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_6_obs_14,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,15802.1,65.51,39513.42,0.0001064,9.977e-05,0.0001129,1.856e-13,1.74e-13,1.971e-13,False,,,,,,20057.6,0.0002689,0.0002568,0.00028110000000000006,1.016e-13,4.7410000000000003e-14,1.558e-13,6.191e-05,3.658e-05,8.724e-05,0.0085268,22.1,5.35,15.38,16.16,2.44,4.491e-13,4.068e-13,4.914e-13,5.383e-13,3.883e-13,6.795e-13,1.677e-13,1.568e-13,1.787e-13,2.806e-05,2.281e-05,3.33e-05,6.883e-05,6.435e-05,7.331e-05,-0.4147,-0.4966,-0.3379,-0.5796,-0.644,-0.5166,-0.2149,-0.2567,-0.173,2.788e-13,2.641e-13,2.957e-13,3.58,3.34,3.843,,42.47,36.8,48.63,,0.0003273,0.0002763,0.0003912,,1.051,2.377e-13,1.766e-13,3.066e-13,0.3724,0.3499,0.3874,,0.2795,,4.255,,0.001385,0.00132,0.001873,,1.024,2.592e-13,2.397e-13,2.7600000000000004e-13,0.98,0.8591,1.118,,22.67,18.78,26.93,,0.0003861,0.0003129,0.0004868,,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_6_obs_15,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,7920.8,65.51,39513.42,0.0001033,9.519e-05,0.0001115,1.67e-13,1.537e-13,1.803e-13,False,1228.12,57.55,561.55,603.13,24.42,8022.4,0.0002968,0.0002807,0.00031299999999999996,8.913e-14,6.077e-14,1.175e-13,6.515e-05,4.039e-05,8.859999999999999e-05,0.007080800000000001,18.38,5.18,12.5,12.67,2.7,3.986e-13,3.714e-13,4.258e-13,0.0,0.0,8.36e-15,1.486e-13,1.367e-13,1.605e-13,2.284e-05,1.843e-05,2.725e-05,6.567e-05,6.042e-05,7.093e-05,-0.4797,-0.559,-0.4016,-0.6371,-0.6977,-0.5753,-0.2236,-0.2755,-0.1718,3.913e-13,3.648e-13,4.1899999999999993e-13,3.896,3.592,4.247,,45.54,38.3,53.72,,0.0005545,0.0004456,0.0007017000000000001,,1.118,3.531e-13,3.241e-13,3.755e-13,0.3484,0.3238,0.3662,,0.1879,,4.542,,0.00263,0.002496,0.003804,,1.324,3.707e-13,3.186e-13,4.001e-13,0.9193,0.7807,1.078,,20.63,15.84,26.05,,0.0005928,0.0004526,0.0008105,,1.139,,,,0.0,0.07400000000000001,0.18899999999999997,0.26,0.00018119999999999999,0.06467,0.06448999999999999,0.06485,0.0,0.19699999999999998,0.78,0.312,0.00026060000000000005,0.008107,0.00787,0.00842,0.0,0.094,0.415,0.53,0.0001085,0.027239999999999997,0.02713,0.027339999999999996,0.0,0.077,0.138,0.141,9.821e-06,0.0293,0.029289999999999997,0.029310000000000003,0.0,0.314,0.637,0.445,0.00010740000000000001,0.001549,0.0014759999999999999,0.001927,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_6_obs_16,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,7418.5,65.51,39513.42,9.832e-05,9.15e-05,0.0001051,1.506e-13,1.401e-13,1.611e-13,False,1471.43,115.83,655.68,769.1,22.81,7513.6,0.00031239999999999995,0.0002971,0.0003278,2.816e-13,2.212e-13,3.385e-13,3.531e-05,2.424e-05,4.638e-05,0.013392,20.33,7.05,12.81,14.41,3.19,5.837e-13,5.432e-13,6.242e-13,2.863e-14,1.813e-14,3.912e-14,1.567e-13,1.444e-13,1.69e-13,4.22e-05,3.604e-05,4.8e-05,6.712e-05,6.188e-05,7.236e-05,-0.2261,-0.3029,-0.1518,-0.3985,-0.4653,-0.3342,-0.1886,-0.2367,-0.1393,4.98e-13,4.644e-13,5.363e-13,2.829,2.619,3.0610000000000004,,31.77,26.55,37.43,,0.000332,0.0002813,0.0003941,,1.052,4.099e-13,3.849e-13,4.344e-13,0.4313,0.4117,0.4523,,9.012e-07,,1.164,,0.001227,0.0011710000000000002,0.001439,,1.3090000000000002,4.655e-13,4.276e-13,4.997e-13,1.66,1.412,1.974,,17.01,13.49,20.75,,0.00032930000000000004,0.0002783,0.0003939,,1.034,,,,0.0,0.08,0.878,0.941,0.0004182,0.09194,0.09149,0.09241,0.0,0.07400000000000001,0.09300000000000001,0.071,5.945e-05,0.01659,0.01652,0.016669999999999997,0.0,0.073,0.912,0.993,0.0002519,0.03265,0.03227,0.03292,0.0,0.132,0.746,0.53,0.0003917,0.04272,0.04233,0.04311,1.0,0.539,0.361,0.512,0.001917,0.008305,0.006806,0.02065,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_6_obs_18,PL_6,20,0.0, 2CXO J010043.0-721133,PSR_J0100-7211_,15.17934,-72.1927,7655.4,65.51,39513.42,9.777e-05,8.866e-05,0.0001063,1.585e-13,1.434e-13,1.728e-13,False,803.14,47.05,401.36,363.12,,7753.6,0.0002602,0.000244,0.0002764,1.307e-13,9.095e-14,1.686e-13,0.0,0.0,5.307e-05,0.0072902,16.09,4.97,11.15,11.06,0.0,4.26e-13,3.92e-13,4.6e-13,0.0,0.0,4.7149999999999995e-15,1.435e-13,1.306e-13,1.564e-13,2.518e-05,1.997e-05,3.01e-05,6.073e-05,5.528e-05,6.618e-05,-0.4097,-0.5003,-0.3229,-0.5896,-0.659,-0.5191,-0.2349,-0.2929,-0.1755,3.9299999999999994e-13,3.611e-13,4.231e-13,3.638,3.322,4.004,,47.66,39.08,57.41,,0.0005222,0.0004084,0.0006816,,0.508,3.4999999999999997e-13,3.228e-13,3.749e-13,0.3891,0.3545,0.4107,,2.076e-06,,6.272,,0.001657,0.001565,0.002612,,0.84,3.727e-13,3.191e-13,4.045e-13,1.07,0.889,1.276,,23.45,17.67,30.11,,0.0005062,0.0003848,0.0007009,,0.579,,,,0.0,0.07400000000000001,0.45,0.28600000000000003,0.0001383,0.05365,0.05351,0.05379,0.0,0.19899999999999998,0.6559999999999999,0.674,0.0003643,0.008584,0.008193,0.009101999999999999,0.0,0.113,0.34700000000000003,0.21,0.0001494,0.02307,0.02292,0.023219999999999998,0.0,0.172,0.878,0.667,0.0004285,0.02204,0.02153,0.02252,,,,,,,,,8.0,1.0,2.692e-05,4.0,0.629,1.531e-05,4.0,0.5429999999999999,8.035e-06,5.0,0.995,5.47e-06,6.0,0.999,8.207e-05
PL_7_obs_1,PL_7,9,0.0, 2CXO J043715.8-471508,PSR_J0437-4715_,69.31591999999999,-47.2524,22843.8,113.03,111367.0,0.0002674,0.0002616,0.0002732,4.605e-13,4.505e-13,4.704e-13,False,32592.39,1224.39,6025.7,15305.31,7151.27,25187.6,0.0005013999999999999,0.0004927,0.0005102,1.217e-13,1.12e-13,1.308e-13,0.0006975,0.0006738,0.0007212000000000001,0.009715399999999999,57.13,11.92,,46.07,29.44,7.594e-13,7.462e-13,7.718e-13,8.903e-13,8.600000000000001e-13,9.205e-13,,,,2.139e-05,1.96e-05,2.318e-05,,,,,,,-0.852,-0.8626,-0.8401,,,,6.811e-13,6.683e-13,6.93e-13,4.0,3.897,4.107,,22.69,20.83,24.62,,0.0005459,0.000512,0.0005826000000000001,,1.5830000000000002,5.877e-13,5.768e-13,5.977e-13,0.2363,0.2355,0.2403,,2.341e-07,,0.09684,,0.022930000000000002,0.021169999999999998,0.02335,,2.785,6.598e-13,6.465e-13,6.713e-13,0.741,0.7035,0.7801,,3.0260000000000002,1.777,4.316,,0.0008492,0.0007689,0.0009414,,1.526,,,,0.0,0.034,0.5660000000000001,0.74,9.175e-05,0.1594,0.1593,0.1595,0.0,0.055999999999999994,0.541,0.17800000000000002,1.25e-05,0.007662,0.007645,0.007679999999999999,0.0,0.045,0.282,0.02,3.186e-05,0.03946,0.03943,0.0395,0.0,0.039,0.435,0.524,8.443e-05,0.1122,0.1122,0.1123,0.0,0.023,0.452,0.7440000000000001,1.066e-05,0.04518,0.045160000000000006,0.04519,8.0,1.0,0.000343,8.0,1.0,2.031e-05,8.0,1.0,3.98e-05,8.0,1.0,0.00023380000000000002,8.0,1.0,0.0006552000000000001
PL_7_obs_2,PL_7,9,0.0, 2CXO J043715.8-471508,PSR_J0437-4715_,69.31591999999999,-47.2524,24788.9,113.03,111367.0,0.0001751,0.0001705,0.0001795,2.992e-13,2.912e-13,3.066e-13,False,24419.05,2087.26,6918.77,17999.9,4952.39,25128.0,0.00037230000000000005,0.00036480000000000003,0.0003799,1.748e-13,1.641e-13,1.854e-13,0.0004099,0.0003926,0.0004271,0.015322,49.36,17.05,25.79,38.9,23.73,6.181e-13,6.052e-13,6.303e-13,4.295e-13,4.113e-13,4.477e-13,1.453e-13,1.396e-13,1.509e-13,3.452e-05,3.243e-05,3.648e-05,6.11e-05,5.873e-05,6.347e-05,-0.2773,-0.3092,-0.2455,-0.6696,-0.6877,-0.654,-0.4834,-0.5003,-0.4653,5.566e-13,5.442e-13,5.685e-13,3.1839999999999997,3.102,3.2710000000000004,,15.32,13.6,17.08,,0.0003122,0.00029380000000000004,0.0003318,,1.218,4.277e-13,4.182e-13,4.37e-13,0.2751,0.2738,0.2765,,2.198e-07,,0.08829,,0.008503,0.008343000000000001,0.009287,,3.359,5.439e-13,5.325e-13,5.541e-13,1.272,1.242,1.298,,4.815e-06,,0.4648,,0.000346,0.00033510000000000007,0.0003594,,1.1340000000000001,,,,0.0,0.0,0.502,0.42700000000000005,2.682e-11,0.1282,0.1282,0.1282,0.0,0.07400000000000001,0.361,0.32899999999999996,2.912e-05,0.0133,0.013269999999999999,0.013330000000000002,0.0,0.047,0.078,0.184,2.962e-05,0.034960000000000005,0.03493,0.03499,0.0,0.0,0.522,0.4,2.93e-11,0.07995,0.07995,0.07995,0.0,0.494,0.9990000000000001,0.9940000000000001,0.0015429999999999999,0.02875,0.02667,0.03025,8.0,1.0,0.000343,8.0,1.0,2.031e-05,8.0,1.0,3.98e-05,8.0,1.0,0.00023380000000000002,8.0,1.0,0.0006552000000000001
PL_7_obs_3,PL_7,9,0.0, 2CXO J043715.8-471508,PSR_J0437-4715_,69.31591999999999,-47.2524,24512.8,113.03,111367.0,0.0002164,0.0002113,0.0002214,3.773e-13,3.685e-13,3.861e-13,False,20477.85,1769.44,8054.09,12968.21,6828.21,25183.5,0.0004312,0.00042360000000000005,0.00043889999999999993,1.354e-13,1.259e-13,1.449e-13,0.0005671000000000001,0.0005463999999999999,0.0005878,0.012106,56.43,14.32,28.42,43.02,27.42,6.806e-13,6.684e-13,6.928e-13,5.758e-13,5.551e-13,5.966e-13,1.652e-13,1.59e-13,1.71e-13,2.705e-05,2.511e-05,2.888e-05,6.942e-05,6.698e-05,7.186e-05,-0.4385,-0.4691,-0.4079,-0.777,-0.7914,-0.7639,-0.5134,-0.5278,-0.4991,6.285e-13,6.172e-13,6.409e-13,3.388,3.305,3.4760000000000004,,14.74,13.08,16.42,,0.000363,0.0003424,0.00038500000000000003,,1.032,4.971e-13,4.868e-13,5.054e-13,0.2588,0.2578,0.2601,,2.73e-07,,0.07193,,0.0129,0.01268,0.013980000000000001,,3.412,6.058e-13,5.951e-13,6.175e-13,1.0290000000000001,1.012,1.046,,3.0609999999999997e-07,,0.2756,,0.00047850000000000003,0.0004704,0.0004948999999999999,,1.016,,,,0.0,0.02,0.376,0.051,1.618e-06,0.1464,0.1464,0.1464,0.0,0.08900000000000001,0.077,0.18899999999999997,3.849e-05,0.01036,0.010329999999999999,0.0104,0.0,0.039,0.315,0.062,7.675e-06,0.03927,0.03926,0.03928,0.0,0.026000000000000002,0.272,0.4,1.888e-05,0.09673,0.09671,0.09675,0.0,0.05,0.263,0.5,4.576e-05,0.03848,0.03843,0.03852,8.0,1.0,0.000343,8.0,1.0,2.031e-05,8.0,1.0,3.98e-05,8.0,1.0,0.00023380000000000002,8.0,1.0,0.0006552000000000001
